Time (s),Output
Move,77.86973857879639
Move,77.97837924957275
Move,78.15033984184265
Move,78.26135897636414
Move,78.38614892959595
Move,78.51218128204346
Move,78.63643741607666
Move,78.7741801738739
Move,78.91247582435608
Move,79.04390168190002
Reach ,79.17588520050049
Reach ,79.28824043273926
Reach ,79.42416906356812
Reach ,79.55257558822632
Position,79.66631889343262
Position,79.83186149597168
Grasp ,79.94478130340576
Position,80.06628441810608
Position,80.20967364311218
Reach ,80.31729555130005
Reach ,80.4677906036377
Reach ,80.60063624382019
Reach ,80.71883535385132
Release,80.85477137565613
Move,80.96656966209412
Move,81.07597064971924
Release,81.20647501945496
Move,81.32715654373169
Move,81.47232460975647
Move,81.59254097938538
Position,81.73084783554077
Position,81.83191728591919
Position,81.92894124984741
Position,82.07628607749939
Position,82.20014786720276
Position,82.32520365715027
Position,82.42310047149658
Release,82.58016896247864
Move,82.73125529289246
Reach ,83.74248695373535
Position,83.8848180770874
Reach ,84.20692682266235
idle,84.35300064086914
Move,84.49068355560303
Move,84.61838626861572
Move,84.79937410354614
idle,85.12931799888611
Reach ,85.23933935165405
Reach ,85.37298202514648
idle,85.5080201625824
Reach ,85.68895053863525
idle,85.79701352119446
idle,85.9977376461029
Reach ,86.14035558700562
Move,86.24757981300354
Position,86.4939775466919
Reach ,86.6344964504242
Reach ,86.80883169174194
Reach ,86.91713285446167
Release,87.04198813438416
Move,87.15026378631592
Move,87.2880208492279
Reach ,87.39788937568665
Release,87.52308320999146
Release,87.64763855934143
Reach ,87.76009464263916
Reach ,87.88247442245483
Reach ,87.99735355377197
Reach ,88.1401629447937
Reach ,88.2807309627533
idle,88.39792656898499
idle,88.5136251449585
Reach ,88.62688279151917
Reach ,88.74817228317261
idle,88.84514379501343
Reach ,88.97608852386475
Reach ,89.10849213600159
Reach ,89.24421882629395
Reach ,89.36778593063354
Reach ,89.52044868469238
idle,89.62427616119385
idle,89.73626589775085
Reach ,89.86941337585449
idle,89.97040152549744
idle,90.12396454811096
idle,90.2379162311554
idle,90.37444257736206
idle,90.53329682350159
idle,90.6631224155426
idle,90.78826093673706
Reach ,90.92869114875793
idle,91.05194139480591
idle,91.17750144004822
idle,91.3231029510498
idle,91.44996619224548
idle,91.56924819946289
idle,91.71742582321167
idle,91.85003280639648
Reach ,92.0124192237854
Reach ,92.12008690834045
Reach ,92.23694968223572
Reach ,92.35186243057251
Reach ,92.50456476211548
Reach ,92.64286684989929
Move,92.7942202091217
Release,92.90786385536194
Move,93.15114831924438
idle,93.46910166740417
Position,97.57963109016418
Grasp ,97.71331000328064
Reach ,97.99622869491577
Reach ,98.14049363136292
Reach ,98.26400327682495
Reach ,98.43490481376648
