Time (s),Output
Reach ,59.59608030319214
Grasp ,59.705517292022705
Reach ,59.88398051261902
Position,60.05176663398743
Reach ,60.23865103721619
Realese,60.399943590164185
Reach ,60.5797221660614
Realese,60.75066900253296
Reach ,60.89793062210083
Grasp ,61.09158897399902
Grasp ,61.24963116645813
Reach ,61.386401891708374
Reach ,61.512919664382935
Reach ,61.62263870239258
Reach ,61.78604221343994
Reach ,61.907879114151
Reach ,62.03118658065796
Reach ,62.13503885269165
Reach ,62.25769782066345
Reach ,62.41462826728821
Reach ,62.51561975479126
Reach ,62.64686727523804
Reach ,62.76396703720093
Reach ,62.88403558731079
Reach ,63.02762007713318
Reach ,63.16135120391846
Reach ,63.279216289520264
Reach ,63.39985132217407
Reach ,63.52822685241699
Reach ,63.660057067871094
Reach ,63.77047801017761
Reach ,63.900893449783325
Reach ,64.03750705718994
Reach ,64.13747811317444
Reach ,64.2928192615509
Reach ,64.40060567855835
Reach ,64.52705693244934
Reach ,64.65458512306213
Reach ,64.7615716457367
idle,64.90163612365723
idle,65.01666164398193
Position,65.17590522766113
idle,65.31276106834412
idle,65.43230700492859
Realese,65.57617115974426
Realese,65.7279589176178
Reach ,65.86750721931458
Reach ,66.01358318328857
Grasp ,66.15032577514648
idle,66.3066737651825
idle,66.47241544723511
idle,66.62822437286377
idle,66.7922592163086
idle,66.9152603149414
Position,67.04350709915161
Reach ,67.18284606933594
Reach ,67.36737370491028
idle,67.49215316772461
Reach ,67.61444592475891
Move,67.74063849449158
Grasp ,67.74197387695312
Realese,67.88674092292786
Reach ,68.04941272735596
Position,68.19430375099182
Grasp ,68.33219265937805
Grasp ,68.51403403282166
Reach ,68.69519305229187
Realese,68.85268235206604
Position,69.04628109931946
Position,69.23049879074097
Position,69.33489966392517
Position,69.46802258491516
Position,69.59561562538147
Position,69.72837710380554
Position,69.85944509506226
Position,69.9764814376831
Position,70.11499428749084
idle,70.2341673374176
Grasp ,70.36423087120056
Grasp ,70.48634600639343
Reach ,70.62346124649048
Grasp ,70.74646472930908
Grasp ,70.87446713447571
Grasp ,71.02393841743469
Grasp ,71.16844964027405
Grasp ,71.28019309043884
Grasp ,71.42152285575867
Grasp ,71.53157377243042
Grasp ,71.66986727714539
Grasp ,71.7944746017456
Grasp ,71.94582438468933
idle,72.1266176700592
Reach ,72.27087426185608
Reach ,72.4072630405426
Grasp ,72.57936596870422
Grasp ,72.58039808273315
Reach ,72.66863703727722
Reach ,72.851145029068
idle,73.01840114593506
idle,73.17916083335876
idle,73.38037371635437
idle,73.53447270393372
idle,73.71850609779358
Realese,73.89523792266846
Position,74.00852990150452
Position,74.14604210853577
Position,74.28090238571167
Realese,74.39335465431213
Position,74.56322717666626
idle,74.69282507896423
Realese,74.8069474697113
idle,74.91693830490112
Grasp ,75.0426697731018
Grasp ,75.29573631286621
Reach ,75.39584636688232
Realese,75.52179145812988
Position,75.63915824890137
Position,75.7360110282898
idle,75.82408833503723
idle,75.9606556892395
idle,76.04761123657227
idle,76.14297008514404
Grasp ,76.26700019836426
Grasp ,76.37930703163147
idle,76.47288250923157
idle,76.64322566986084
Grasp ,76.76718258857727
idle,76.91746997833252
idle,77.04014372825623
idle,77.16922807693481
idle,77.27598142623901
idle,77.40097188949585
idle,77.50785398483276
idle,77.62946200370789
idle,77.73677778244019
Reach ,77.88193941116333
Reach ,78.00900650024414
Reach ,78.12338852882385
idle,78.23262071609497
idle,78.33424711227417
idle,78.46150231361389
idle,78.60080480575562
idle,78.71303701400757
Grasp ,78.83018922805786
idle,78.92398500442505
idle,79.05252981185913
Grasp ,79.19185042381287
idle,79.3040337562561
idle,79.46794390678406
Move,79.65959644317627
idle,79.66063022613525
Grasp ,79.78631401062012
Grasp ,79.92887616157532
idle,80.05739188194275
idle,80.25266909599304
idle,80.36819195747375
idle,80.48925566673279
idle,80.61286187171936
idle,80.7421624660492
idle,80.91654777526855
idle,81.02212762832642
idle,81.14779829978943
idle,81.25724673271179
idle,81.37225103378296
idle,81.50005745887756
idle,81.60739302635193
Grasp ,81.72377681732178
idle,81.84686613082886
idle,81.95829010009766
idle,82.05763149261475
idle,82.20018291473389
idle,82.32466864585876
idle,82.45283555984497
idle,82.55843257904053
idle,82.69834065437317
Reach ,82.80994629859924
Reach ,82.91858410835266
Reach ,83.02824544906616
Reach ,83.1705470085144
Reach ,83.2740490436554
Reach ,83.394118309021
Reach ,83.53667759895325
Reach ,83.66462302207947
Reach ,83.80654525756836
Reach ,83.9254629611969
Reach ,84.04201602935791
Reach ,84.1906349658966
Reach ,84.30765700340271
Reach ,84.46533346176147
Reach ,84.64111828804016
Reach ,84.81296634674072
Reach ,84.9496681690216
Reach ,85.10824680328369
Reach ,85.23631358146667
Reach ,85.34331130981445
Reach ,85.49710249900818
Reach ,85.61153411865234
Reach ,85.73515129089355
Position,85.8678069114685
Grasp ,85.99299740791321
Grasp ,86.12934803962708
Realese,86.26240968704224
idle,86.3912284374237
idle,86.55510425567627
idle,86.68845009803772
Grasp ,86.84041452407837
idle,86.84144687652588
Position,86.96249341964722
Position,87.18273162841797
Position,87.1837248802185
Position,87.30588912963867
Grasp ,87.4093427658081
Grasp ,87.53593587875366
Reach ,87.64488625526428
Position,87.78167653083801
Position,88.84630274772644
Position,88.97280430793762
idle,89.0837414264679
Move,91.67087841033936
Move,95.75784850120544
Move,95.88865733146667
Move,96.1448245048523
Position,98.05798959732056
Realese,98.19558668136597
Grasp ,98.3106095790863
Grasp ,98.44021701812744
Move,98.5615656375885
Position,98.7469551563263
Grasp ,98.88581395149231
Position,99.00420022010803
Position,99.34320449829102
Grasp ,99.48919034004211
Grasp ,99.61906456947327
idle,99.72922897338867
idle,99.86824750900269
idle,99.99220108985901
idle,100.11700367927551
idle,100.25768709182739
idle,100.36996698379517
idle,100.48967337608337
Grasp ,100.58872103691101
Grasp ,100.69702053070068
Move,100.84891295433044
Move,100.96567296981812
Reach ,101.09466314315796
Reach ,101.18519496917725
idle,101.2823657989502
Realese,101.41033887863159
Position,101.53606009483337
Reach ,101.65019488334656
idle,101.77495265007019
Position,101.8869469165802
Position,102.01168155670166
Position,102.12496304512024
idle,102.24360036849976
Grasp ,102.35935735702515
Reach ,102.48027276992798
Position,102.61666560173035
idle,102.73021674156189
Realese,102.85595440864563
Grasp ,102.99737310409546
Grasp ,104.88814282417297
Grasp ,104.99656224250793
Grasp ,105.1062171459198
idle,105.22971081733704
Position,105.35579419136047
idle,105.4931149482727
Position,105.61622166633606
Position,105.7441041469574
Position,105.86616158485413
Position,105.97583770751953
Position,106.08491587638855
idle,106.21275591850281
Realese,106.33484840393066
Position,107.55408573150635
Position,107.71724581718445
Position,107.83189010620117
idle,108.64633083343506
Move,108.77379703521729
Grasp ,109.01535058021545
Move,109.1093397140503
Move,109.26956033706665
idle,110.5437867641449
Position,110.68301939964294
Position,110.98582577705383
Position,111.09400963783264
Position,111.20059561729431
Position,111.36267137527466
Position,111.52602696418762
idle,111.6677656173706
idle,111.84259629249573
Realese,111.96026015281677
Realese,112.08002138137817
Realese,112.18114256858826
Reach ,112.294429063797
Reach ,112.41908478736877
idle,112.52350187301636
idle,112.94128370285034
Position,113.06923651695251
idle,113.17815470695496
Realese,113.28748178482056
Grasp ,113.41958284378052
Position,113.53847026824951
idle,113.64503335952759
idle,113.76597237586975
Realese,113.89330172538757
idle,114.0046317577362
Position,114.12119626998901
idle,114.24530529975891
idle,114.3794527053833
Position,114.49400043487549
Position,114.61232542991638
idle,114.75255918502808
Position,114.86660194396973
Position,115.01371097564697
Position,115.15559101104736
Position,115.2955994606018
Position,115.42712092399597
idle,115.57755780220032
Position,115.71808171272278
Position,115.86200475692749
Position,116.00904965400696
idle,116.16200041770935
Position,116.2497010231018
Position,116.36745810508728
Position,116.50360751152039
Position,116.6327645778656
idle,116.75965642929077
idle,116.89151191711426
idle,117.02135348320007
Position,117.15902590751648
Position,117.28246355056763
Position,117.40982007980347
idle,117.51812720298767
idle,117.67154932022095
idle,117.79958367347717
Position,117.96519684791565
idle,118.37740516662598
Reach ,118.56872749328613
Grasp ,118.73221111297607
