x,y,Time
351,370,0.0
349,366,0.0
353,355,0.0
356,344,0.0
347,345,0.0
344,350,0.0
339,358,0.0
334,367,0.0
321,379,0.0
322,388,0.0
323,392,0.0
325,395,0.0
334,395,0.0
336,395,0.0
338,395,0.0
338,399,0.0
338,400,0.0
337,401,0.0
337,410,0.0
337,418,0.0
336,419,0.0
337,430,0.0
339,439,0.0
339,438,0.0
338,438,0.0
583,308,0.0
583,309,0.0
583,310,0.0
583,310,0.0
583,310,0.0
583,310,0.0
583,310,0.0
583,310,0.0
583,310,0.0
583,310,0.0
583,310,0.0
583,311,0.0
583,310,0.0
583,310,0.0
583,310,0.0
583,309,0.0
583,310,0.0
582,310,0.0
336,437,0.0
334,436,0.0
334,436,0.0
335,436,0.0
335,437,0.0
335,436,0.0
335,435,0.0
335,435,0.0
335,435,0.0
335,435,0.0
335,435,0.0
335,434,0.0
335,433,0.0
335,433,0.0
335,433,0.0
335,433,0.0
336,433,0.0
336,433,0.0
336,433,0.0
336,433,0.0
336,433,0.0
336,434,0.0
335,434,0.0
335,434,0.0
335,434,0.0
336,435,0.0
336,434,0.0
335,432,0.0
335,431,0.0
334,428,0.0
334,429,0.0
335,429,0.0
334,429,0.0
591,363,0.0
583,362,0.0
583,367,0.0
576,372,0.0
575,372,0.0
572,373,0.0
570,375,0.0
573,374,0.0
577,366,0.0
578,353,0.0
575,336,0.0
572,326,0.0
565,320,0.0
566,316,0.0
566,316,0.0
567,316,0.0
569,316,0.0
570,316,0.0
571,315,0.0
570,313,0.0
570,313,0.0
570,313,0.0
569,313,0.0
568,314,0.0
568,315,0.0
568,314,0.0
552,259,0.0
552,256,0.0
552,256,0.0
551,255,0.0
550,257,0.0
550,258,0.0
550,257,0.0
550,258,0.0
550,258,0.0
550,258,0.0
550,258,0.0
551,259,0.0
551,259,0.0
551,260,0.0
551,260,0.0
551,260,0.0
551,260,0.0
551,260,0.0
551,260,0.0
551,260,0.0
550,260,0.0
551,261,0.0
551,261,0.0
551,261,0.0
551,260,0.0
551,260,0.0
551,260,0.0
551,261,0.0
551,261,0.0
551,261,0.0
551,261,0.0
551,262,0.0
551,261,0.0
551,261,0.0
551,261,0.0
551,261,0.0
552,261,0.0
552,261,0.0
552,261,0.0
551,261,0.0
551,260,0.0
552,260,0.0
551,260,0.0
551,260,0.0
551,260,0.0
552,260,0.0
552,260,0.0
552,260,0.0
552,260,0.0
552,260,0.0
552,260,0.0
552,261,0.0
552,261,0.0
552,261,0.0
552,261,0.0
552,261,0.0
552,260,0.0
552,261,0.0
552,261,0.0
552,261,0.0
552,261,0.0
552,262,0.0
552,261,0.0
551,261,0.0
551,261,0.0
552,261,0.0
551,260,0.0
552,260,0.0
552,260,0.0
552,260,0.0
552,260,0.0
552,260,0.0
552,260,0.0
552,260,0.0
552,260,0.0
552,260,0.0
552,260,0.0
552,260,0.0
552,261,0.0
552,261,0.0
552,261,0.0
552,261,0.0
552,261,0.0
552,260,0.0
552,260,0.0
553,260,0.0
553,261,0.0
553,260,0.0
554,260,0.0
554,261,0.0
554,261,0.0
555,260,0.0
556,260,0.0
558,261,0.0
561,271,0.0
565,271,0.0
566,275,0.0
573,289,0.0
598,300,0.0
598,301,0.0
601,294,0.0
598,290,0.0
595,287,0.0
596,287,0.0
581,285,0.0
574,285,0.0
573,285,0.0
584,289,0.0
586,287,0.0
572,276,0.0
627,273,0.0
638,284,0.0
643,289,0.0
645,289,0.0
631,300,0.0
614,296,0.0
601,296,0.0
570,303,0.0
567,304,0.0
573,302,0.0
596,295,0.0
611,293,0.0
612,292,0.0
713,278,0.0
734,282,0.0
734,283,0.0
729,288,0.0
725,289,0.0
721,290,0.0
703,292,0.0
703,289,0.0
700,289,0.0
704,289,0.0
706,289,0.0
706,290,0.0
706,289,0.0
698,288,0.0
688,282,0.0
663,265,0.0
655,257,0.0
649,252,0.0
644,244,0.0
630,223,0.0
628,211,0.0
627,204,0.0
625,199,0.0
620,186,0.0
619,178,0.0
619,173,0.0
616,168,0.0
616,167,0.0
619,172,0.0
623,174,0.0
625,176,0.0
643,189,0.0
644,189,0.0
659,198,0.0
672,200,0.0
683,200,0.0
702,201,0.0
714,206,0.0
717,209,0.0
718,209,0.0
722,214,0.0
725,217,0.0
733,269,0.0
725,300,0.0
729,317,0.0
727,321,0.0
728,320,0.0
731,310,0.0
731,305,0.0
730,306,0.0
730,304,0.0
736,309,0.0
737,310,0.0
748,312,0.0
750,311,0.0
746,312,0.0
732,315,0.0
725,310,0.0
722,308,0.0
722,307,0.0
718,308,0.0
716,309,0.0
703,310,0.0
656,326,0.0
631,333,0.0
615,339,0.0
613,341,0.0
615,348,0.0
619,352,0.0
617,354,0.0
615,363,0.0
615,362,0.0
621,362,0.0
632,358,0.0
634,359,0.0
634,360,0.0
626,351,0.0
628,349,0.0
627,350,0.0
627,349,0.0
625,354,0.0
624,354,0.0
627,354,0.0
646,360,0.0
646,359,0.0
650,359,0.0
661,359,0.0
663,357,0.0
664,357,0.0
665,354,0.0
667,346,0.0
669,333,0.0
663,319,0.0
660,310,0.0
659,306,0.0
659,303,0.0
649,310,0.0
636,316,0.0
627,319,0.0
616,321,0.0
589,330,0.0
583,319,0.0
579,309,0.0
578,293,0.0
575,287,0.0
573,278,0.0
581,275,0.0
581,275,0.0
585,276,0.0
593,287,0.0
599,295,0.0
600,296,0.0
604,302,0.0
605,305,0.0
603,306,0.0
592,302,0.0
592,300,0.0
587,297,0.0
575,301,0.0
576,304,0.0
579,302,0.0
580,300,0.0
583,299,0.0
586,297,0.0
592,294,0.0
595,291,0.0
596,289,0.0
597,281,0.0
603,281,0.0
606,279,0.0
609,276,0.0
618,273,0.0
619,274,0.0
620,274,0.0
611,266,0.0
605,260,0.0
606,260,0.0
584,267,0.0
555,259,0.0
547,268,0.0
556,272,0.0
561,271,0.0
565,270,0.0
565,268,0.0
564,266,0.0
563,263,0.0
562,258,0.0
562,258,0.0
566,260,0.0
568,265,0.0
569,265,0.0
568,265,0.0
568,265,0.0
567,265,0.0
568,265,0.0
567,265,0.0
567,265,0.0
567,266,0.0
567,265,0.0
566,266,0.0
566,263,0.0
562,264,0.0
564,262,0.0
563,262,0.0
565,259,0.0
564,260,0.0
564,260,0.0
565,259,0.0
565,258,0.0
565,257,0.0
564,257,0.0
563,256,0.0
563,256,0.0
564,255,0.0
564,255,0.0
565,253,0.0
565,254,0.0
565,254,0.0
565,254,0.0
488,351,0.0
488,353,0.0
488,351,0.0
488,352,0.0
487,350,0.0
486,350,0.0
483,347,0.0
483,349,0.0
483,350,0.0
483,350,0.0
483,351,0.0
483,351,0.0
483,351,0.0
482,348,0.0
482,347,0.0
483,346,0.0
483,347,0.0
482,345,0.0
482,344,0.0
482,342,0.0
481,344,0.0
478,349,0.0
476,349,0.0
474,350,0.0
475,351,0.0
475,351,0.0
472,354,0.0
473,354,0.0
474,355,0.0
471,360,0.0
470,362,0.0
471,360,0.0
471,359,0.0
470,359,0.0
469,357,0.0
470,357,0.0
470,358,0.0
471,357,0.0
471,357,0.0
472,355,0.0
472,355,0.0
472,354,0.0
472,354,0.0
474,353,0.0
475,352,0.0
475,351,0.0
476,349,0.0
476,348,0.0
477,347,0.0
476,347,0.0
475,347,0.0
475,347,0.0
476,347,0.0
476,347,0.0
476,345,0.0
476,345,0.0
475,345,0.0
475,346,0.0
474,345,0.0
474,346,0.0
477,343,0.0
477,341,0.0
477,339,0.0
483,337,0.0
485,337,0.0
485,337,0.0
486,335,0.0
486,334,0.0
486,332,0.0
486,332,0.0
487,333,0.0
487,333,0.0
488,332,0.0
488,330,0.0
487,330,0.0
485,329,0.0
484,329,0.0
483,328,0.0
482,328,0.0
484,325,0.0
485,324,0.0
485,324,0.0
484,322,0.0
484,321,0.0
483,320,0.0
483,320,0.0
484,321,0.0
484,322,0.0
485,322,0.0
486,334,0.0
484,334,0.0
483,335,0.0
479,333,0.0
479,335,0.0
480,336,0.0
481,336,0.0
480,337,0.0
480,338,0.0
480,339,0.0
480,339,0.0
480,339,0.0
480,339,0.0
480,340,0.0
481,341,0.0
481,341,0.0
481,341,0.0
481,341,0.0
482,341,0.0
482,342,0.0
482,341,0.0
483,340,0.0
483,341,0.0
484,341,0.0
483,341,0.0
483,341,0.0
481,340,0.0
481,342,0.0
481,341,0.0
481,341,0.0
485,344,0.0
486,342,0.0
486,342,0.0
487,344,0.0
487,345,0.0
486,346,0.0
486,346,0.0
487,355,0.0
487,357,0.0
490,361,0.0
489,360,0.0
492,363,0.0
493,364,0.0
493,363,0.0
494,363,0.0
494,361,0.0
495,361,0.0
495,361,0.0
495,362,0.0
495,362,0.0
496,358,0.0
496,358,0.0
497,357,0.0
497,355,0.0
497,354,0.0
496,349,0.0
495,346,0.0
496,346,0.0
495,346,0.0
485,358,0.0
485,360,0.0
485,360,0.0
483,360,0.0
483,360,0.0
483,360,0.0
483,360,0.0
