Time (s),Output
idle,78.8617696762085
idle,78.96800827980042
Grasp ,79.05439615249634
Realese,79.16066884994507
Realese,79.3000316619873
Realese,79.40732502937317
Realese,79.50182127952576
Realese,79.62908864021301
Realese,79.75100135803223
Reach ,79.8597309589386
Realese,79.98539185523987
Position,80.10072755813599
Realese,80.20533180236816
Realese,80.33242654800415
Position,80.66360116004944
Position,80.76681637763977
Position,80.87217330932617
Position,81.01094603538513
Grasp ,81.16446566581726
Grasp ,81.32921838760376
Position,81.50181341171265
Grasp ,81.6485686302185
Grasp ,81.83342170715332
Grasp ,81.98051857948303
Grasp ,82.08521008491516
Grasp ,82.1692476272583
Grasp ,82.34359312057495
Grasp ,82.43995070457458
Grasp ,82.58832859992981
Grasp ,82.7100784778595
Realese,82.8692638874054
Reach ,82.96998333930969
Reach ,83.12569379806519
Reach ,83.24550676345825
Reach ,83.38513827323914
Reach ,83.47800803184509
Reach ,83.63539361953735
Reach ,83.73487877845764
Reach ,83.84114933013916
Reach ,83.94083762168884
Reach ,84.02156829833984
Realese,84.153737783432
Realese,84.28070425987244
Realese,84.39174437522888
Grasp ,84.48417520523071
Realese,84.57215332984924
Realese,84.67826223373413
Position,84.8007128238678
Position,84.8958044052124
Position,85.03285026550293
Position,85.17692112922668
Position,85.31397986412048
Position,85.40114617347717
Position,85.50843381881714
Position,85.6356291770935
Position,85.90285992622375
Position,86.13647508621216
Grasp ,86.20824718475342
Grasp ,86.30065321922302
Realese,86.39299392700195
Realese,86.46699357032776
Grasp ,86.567378282547
Position,86.82075619697571
Position,86.92325639724731
Position,86.99773240089417
Position,87.10382461547852
Position,87.1939287185669
Position,87.30860114097595
Position,87.40115523338318
Position,87.49234175682068
Position,87.59593749046326
Realese,87.68342542648315
Position,87.79398536682129
Grasp ,87.88961219787598
Position,88.02770447731018
Position,88.1389708518982
Grasp ,88.23420310020447
Realese,88.3402328491211
Realese,88.45447158813477
Realese,88.55299973487854
Realese,88.66109228134155
Realese,88.77676701545715
Reach ,88.88356494903564
Reach ,88.96557307243347
Position,89.07531952857971
Position,89.17001485824585
Position,89.27119827270508
Grasp ,89.3736891746521
Grasp ,89.47220373153687
Position,89.57726621627808
