Time (s),Output
Position,32.34200954437256
Position,32.418824434280396
Position,32.495187759399414
Position,32.564425230026245
Position,32.63022232055664
Position,32.68994140625
Position,32.7614951133728
Position,32.83055233955383
Position,32.89244508743286
Position,32.96541786193848
Reach ,34.092809438705444
Reach ,34.1503746509552
Reach ,34.208423137664795
Grasp ,34.277868032455444
Move,34.342530250549316
Release,34.40185499191284
Release,34.47877216339111
Release,34.54520559310913
Release,34.61411237716675
Reach ,34.69854736328125
Reach ,34.76648950576782
Reach ,34.84093427658081
Reach ,34.902395486831665
Reach ,34.99253273010254
Reach ,35.06735801696777
Reach ,35.136032581329346
Reach ,35.202287673950195
Reach ,35.2716498374939
Reach ,35.34854459762573
Reach ,35.414408922195435
Reach ,35.49529480934143
Move,35.56731700897217
Release,35.64366292953491
Release,35.71018171310425
Release,35.77475905418396
Release,35.84669589996338
Release,35.922030210494995
Release,35.99738359451294
Release,36.07330131530762
Position,36.15128421783447
Position,36.233078956604004
Position,36.30697274208069
Position,36.37490916252136
Position,36.44446635246277
Position,36.51793622970581
Position,36.57136869430542
Position,36.644251346588135
Position,36.70120191574097
Position,36.78086519241333
Position,36.855584144592285
Position,36.930447578430176
Position,36.9933385848999
Position,37.06985020637512
Position,37.142356157302856
Position,37.21493411064148
Release,37.2833788394928
Release,37.35690498352051
Position,37.43475699424744
Release,37.50172400474548
Release,37.56811285018921
Release,37.63746237754822
Release,37.703282594680786
Release,37.773186445236206
Release,37.83673596382141
Release,37.91854643821716
Release,37.997318267822266
Position,38.05631947517395
Position,38.13469386100769
Position,38.20292043685913
Position,38.275745153427124
Position,38.34173130989075
Position,38.42069411277771
Position,38.48276972770691
Position,38.555453300476074
Position,38.62027382850647
Position,38.70134878158569
Position,38.7699191570282
Position,38.853147983551025
Position,38.93366050720215
Move,39.00062561035156
Release,39.07383441925049
Reach ,39.13098740577698
Reach ,39.210119009017944
Reach ,39.28422689437866
Reach ,39.36996912956238
Reach ,39.439878702163696
Move,39.498101472854614
Position,40.01513123512268
